Timestamp,Process,PID,Destination IP,Port,Suspicion Score,Risk Level,Severity,Reasons,Intent Score,Protocol
2026-04-22 09:28:45,System Idle Process,0,3.234.199.80,80,72.0,HIGH,HIGH,Unknown process not in whitelist; Frequent connections: 63 in 60 seconds; High connection frequency baseline: 63; Connection burst: 9 connections in 10 seconds; Multi-destination activity: 18 unique endpoints,1.0,TCP
2026-04-22 09:28:44,python.exe,19916,3.234.199.80,80,42.0,MEDIUM,MEDIUM,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 51; Connection burst: 9 connections in 10 seconds; Multiple destinations: 6 unique endpoints,1.0,TCP
2026-04-22 09:28:44,python.exe,25448,103.102.166.224,443,42.0,MEDIUM,MEDIUM,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 52; Connection burst: 10 connections in 10 seconds; Multiple destinations: 6 unique endpoints,1.0,TCP
2026-04-22 09:28:44,python.exe,23708,93.184.216.34,8080,60.0,HIGH,HIGH,Frequent connections: 53 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 53; Repeated destination: 7 hits to 93.184.216.34:8080; Connection burst: 11 connections in 10 seconds; Multiple destinations: 6 unique endpoints,1.0,TCP
2026-04-22 09:28:44,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 61 in 60 seconds; High connection frequency baseline: 61; Beaconing pattern: 38 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:43,System Idle Process,0,18.235.15.99,80,81.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 58 in 60 seconds; High connection frequency baseline: 58; Beaconing pattern: 35 hits to 18.235.15.99:80; Rapid connection rate: 5 in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:43,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 59 in 60 seconds; High connection frequency baseline: 59; Beaconing pattern: 36 hits to 18.235.15.99:80; Connection burst: 6 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:43,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 50; Beaconing pattern: 40 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:43,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 60 in 60 seconds; High connection frequency baseline: 60; Beaconing pattern: 37 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:42,python.exe,22016,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 47 in 60 seconds; High connection frequency baseline: 47; Beaconing pattern: 37 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:42,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 48 in 60 seconds; High connection frequency baseline: 48; Beaconing pattern: 38 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:42,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 49 in 60 seconds; High connection frequency baseline: 49; Beaconing pattern: 39 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:40,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 57 in 60 seconds; High connection frequency baseline: 57; Beaconing pattern: 34 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:39,python.exe,22016,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 46 in 60 seconds; High connection frequency baseline: 46; Beaconing pattern: 36 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:38,System Idle Process,0,20.207.73.82,80,75.0,HIGH,HIGH,Unknown process not in whitelist; Frequent connections: 56 in 60 seconds; High connection frequency baseline: 56; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:38,python.exe,25448,20.207.73.82,443,45.0,MEDIUM,MEDIUM,Frequent connections: 45 in 60 seconds; High connection frequency baseline: 45; Connection burst: 10 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:37,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 55 in 60 seconds; High connection frequency baseline: 55; Beaconing pattern: 33 hits to 18.235.15.99:80; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:37,python.exe,23708,93.184.216.34,8080,63.0,HIGH,HIGH,Frequent connections: 44 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 44; Repeated destination: 6 hits to 93.184.216.34:8080; Connection burst: 10 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:36,python.exe,22016,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 43 in 60 seconds; High connection frequency baseline: 43; Beaconing pattern: 35 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:35,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 54 in 60 seconds; High connection frequency baseline: 54; Beaconing pattern: 32 hits to 18.235.15.99:80; Connection burst: 16 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:34,python.exe,22016,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 42 in 60 seconds; High connection frequency baseline: 42; Beaconing pattern: 34 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:33,python.exe,25448,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 41 in 60 seconds; High connection frequency baseline: 41; Beaconing pattern: 33 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:32,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 52 in 60 seconds; High connection frequency baseline: 52; Beaconing pattern: 30 hits to 18.235.15.99:80; Connection burst: 16 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:32,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 53 in 60 seconds; High connection frequency baseline: 53; Beaconing pattern: 31 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:31,python.exe,23708,93.184.216.34,8080,63.0,HIGH,HIGH,Frequent connections: 38 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 38; Repeated destination: 5 hits to 93.184.216.34:8080; Connection burst: 15 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:31,python.exe,22016,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 39 in 60 seconds; High connection frequency baseline: 39; Beaconing pattern: 31 hits to 18.235.15.99:80; Connection burst: 16 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:31,python.exe,19916,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 40 in 60 seconds; High connection frequency baseline: 40; Beaconing pattern: 32 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:31,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 51 in 60 seconds; High connection frequency baseline: 51; Beaconing pattern: 29 hits to 18.235.15.99:80; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:30,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 49 in 60 seconds; High connection frequency baseline: 49; Beaconing pattern: 27 hits to 18.235.15.99:80; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:30,python.exe,19916,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 36 in 60 seconds; High connection frequency baseline: 36; Beaconing pattern: 29 hits to 18.235.15.99:80; Connection burst: 15 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:30,OneDrive.exe,13032,20.189.173.28,443,43.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:30,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 50 in 60 seconds; High connection frequency baseline: 50; Beaconing pattern: 28 hits to 18.235.15.99:80; Connection burst: 16 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:30,python.exe,19916,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 37 in 60 seconds; High connection frequency baseline: 37; Beaconing pattern: 30 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:29,python.exe,19916,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 35 in 60 seconds; High connection frequency baseline: 35; Beaconing pattern: 28 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:29,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 47; Beaconing pattern: 25 hits to 18.235.15.99:80; Connection burst: 13 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:29,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 48; Beaconing pattern: 26 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:28,python.exe,19916,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 33 in 60 seconds; High connection frequency baseline: 33; Beaconing pattern: 26 hits to 18.235.15.99:80; Connection burst: 12 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:28,python.exe,22016,18.235.15.99,80,60.0,HIGH,HIGH,Frequent connections: 34 in 60 seconds; High connection frequency baseline: 34; Beaconing pattern: 27 hits to 18.235.15.99:80; Connection burst: 13 connections in 10 seconds; Multiple destinations: 5 unique endpoints,0.5,TCP
2026-04-22 09:28:28,System Idle Process,0,18.235.15.99,80,90.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 46; Beaconing pattern: 24 hits to 18.235.15.99:80; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,0.5,TCP
2026-04-22 09:28:27,python.exe,25448,35.190.14.201,443,42.0,MEDIUM,MEDIUM,Frequent connections: 30 in 60 seconds; High connection frequency baseline: 30; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:27,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 31 in 60 seconds; High connection frequency baseline: 31; Beaconing pattern: 24 hits to 18.235.15.99:80; Connection burst: 12 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:27,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 41; Beaconing pattern: 21 hits to 18.235.15.99:80; Connection burst: 9 connections in 10 seconds; Multi-destination activity: 15 unique endpoints,1.0,TCP
2026-04-22 09:28:27,System Idle Process,0,35.190.14.201,80,72.0,HIGH,HIGH,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 42; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 16 unique endpoints,1.0,TCP
2026-04-22 09:28:27,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 43; Beaconing pattern: 22 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 16 unique endpoints,1.0,TCP
2026-04-22 09:28:27,System Idle Process,0,23.206.173.41,443,72.0,HIGH,HIGH,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 44; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:27,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 32 in 60 seconds; High connection frequency baseline: 32; Beaconing pattern: 25 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:27,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 45; Beaconing pattern: 23 hits to 18.235.15.99:80; Connection burst: 13 connections in 10 seconds; Multi-destination activity: 17 unique endpoints,1.0,TCP
2026-04-22 09:28:26,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 28 in 60 seconds; High connection frequency baseline: 28; Beaconing pattern: 22 hits to 18.235.15.99:80; Connection burst: 9 connections in 10 seconds; Multiple destinations: 4 unique endpoints,1.0,TCP
2026-04-22 09:28:26,python.exe,22016,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 29 in 60 seconds; High connection frequency baseline: 29; Beaconing pattern: 23 hits to 18.235.15.99:80; Connection burst: 10 connections in 10 seconds; Multiple destinations: 4 unique endpoints,1.0,TCP
2026-04-22 09:28:26,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 39 in 60 seconds; High connection frequency baseline: 39; Beaconing pattern: 20 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multi-destination activity: 14 unique endpoints,1.0,TCP
2026-04-22 09:28:26,System Idle Process,0,49.44.50.8,443,72.0,HIGH,HIGH,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 40; Connection burst: 8 connections in 10 seconds; Multi-destination activity: 15 unique endpoints,1.0,TCP
2026-04-22 09:28:26,OneDrive.exe,13032,52.104.173.39,443,33.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Elevated connection rate: 5 in 60 seconds; Multiple destinations: 5 unique endpoints,1.0,TCP
2026-04-22 09:28:25,python.exe,23708,93.184.216.34,8080,52.0,HIGH,HIGH,Frequent connections: 26 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 26; Connection burst: 7 connections in 10 seconds; Multiple destinations: 4 unique endpoints,1.0,TCP
2026-04-22 09:28:25,python.exe,19916,18.235.15.99,80,57.0,HIGH,HIGH,Frequent connections: 27 in 60 seconds; High connection frequency baseline: 27; Beaconing pattern: 21 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 4 unique endpoints,1.0,TCP
2026-04-22 09:28:25,System Idle Process,0,18.235.15.99,80,87.0,CRITICAL,CRITICAL,Unknown process not in whitelist; Frequent connections: 38 in 60 seconds; High connection frequency baseline: 38; Beaconing pattern: 19 hits to 18.235.15.99:80; Connection burst: 6 connections in 10 seconds; Multi-destination activity: 14 unique endpoints,1.0,TCP
